name,age,gender,Name Rank,Extraversion,Agreeableness,Conscientiousness,Emotional Stability,Openness to Experience,Run Number,Time Step,Response,slight_cough,cough_and_fever,Daily New Cases Day 4
Butch,20,1,0.041,1,1,0,1,0,1,0,0,0,0,0
Marshall,64,1,0.434,0,0,0,1,1,1,0,0,0,0,0
Elvira,55,0,0.577,1,1,1,0,1,1,0,0,0,0,0
Héctor,20,1,0.248,0,0,0,0,1,1,0,0,0,0,0
Selina,59,0,0.048,1,0,1,1,1,1,0,0,0,0,0
Maira,38,0,0.129,0,0,1,1,1,1,0,0,0,0,0
Sidney,39,1,0.372,1,0,1,0,1,1,0,0,0,0,0
Carolina,50,0,0.875,0,0,0,0,1,1,0,0,0,0,0
Elliott,19,1,0.209,1,1,1,1,1,1,0,0,0,0,0
Aidan,58,1,0.432,0,1,0,1,1,1,0,0,0,0,0
Violet,57,0,0.102,1,0,0,1,0,1,0,0,0,0,0
Shannon,24,0,0.914,0,0,0,0,0,1,0,0,0,0,0
Raj,48,1,0.581,1,1,1,1,0,1,0,0,0,0,0
Eunice,64,0,0.4,0,1,0,0,1,1,0,0,0,0,0
Kristi,57,0,0.599,0,1,1,1,0,1,0,0,0,0,0
Gonzalo,41,1,0.63,0,0,0,0,1,1,0,0,0,0,0
Vic,42,1,0.407,1,1,0,0,1,1,0,0,0,0,0
Sasha,61,0,0.587,1,0,1,0,0,1,0,0,0,0,0
Jt,59,1,0.177,0,0,0,0,0,1,0,0,0,0,0
Frank,30,1,0.939,0,1,0,1,0,1,0,0,0,0,0
Martina,26,0,0.479,0,0,1,1,0,1,0,0,0,0,0
Harvey,39,1,0.269,0,0,1,1,1,1,0,0,0,0,0
Maricela,43,0,0.696,0,1,1,1,0,1,0,0,0,0,0
Clark,36,1,0.203,1,1,1,0,0,1,0,0,0,0,0
Colton,21,1,0.47,0,0,1,1,0,1,0,0,0,0,0
Katy,42,0,0.645,1,1,1,0,1,1,0,0,0,0,0
Arielle,36,0,0.083,0,1,1,0,1,1,0,0,0,0,0
Evelin,23,0,0.177,1,1,0,1,1,1,0,0,0,0,0
Nathalie,29,0,0.367,1,0,1,1,1,1,0,0,0,0,0
Bernie,37,0,0.172,0,0,1,0,1,1,0,0,0,0,0
Abigail,29,0,0.729,1,1,1,1,0,1,0,0,0,0,0
Bella,47,0,0.695,1,1,0,0,0,1,0,0,0,0,0
Moses,21,1,0.423,0,1,1,1,1,1,0,0,0,0,0
Claudette,48,0,0.087,1,1,0,0,1,1,0,0,0,0,0
Marisa,32,0,0.602,1,1,0,1,1,1,0,0,0,0,0
Sherrie,57,0,0.032,1,1,0,0,1,1,0,0,0,0,0
Angelo,31,1,0.606,1,0,1,0,0,1,0,0,0,0,0
Trinity,30,0,0.097,1,1,0,1,1,1,0,0,0,0,0
Mya,29,0,0.171,0,1,0,1,0,1,0,0,0,0,0
Andre,34,1,0.791,0,0,0,1,0,1,0,0,0,0,0
June,48,0,0.546,1,0,0,1,0,1,0,0,0,0,0
Maryam,43,0,0.316,0,0,1,1,0,1,0,0,0,0,0
Franky,43,1,0.087,0,0,0,1,0,1,0,0,0,0,0
Lore,27,0,0.011,0,0,1,0,0,1,0,0,0,0,0
Kiran,62,1,0.41,1,1,0,1,1,1,0,0,0,0,0
Jonny,57,1,0.486,0,1,0,0,0,1,0,0,0,0,0
Lesly,32,0,0.35,0,0,1,1,1,1,0,0,0,0,0
Justine,63,0,0.36,0,0,1,1,1,1,0,0,0,0,0
Shelia,44,0,0.05,0,0,1,0,1,1,0,0,0,0,0
Sanjay,28,1,0.35,1,1,0,0,0,1,0,0,0,0,0
Martha,23,0,0.972,1,1,1,1,1,1,0,0,0,0,0
Lexi,30,0,0.566,0,1,0,0,0,1,0,0,0,0,0
Jordan,53,1,0.914,0,0,0,0,0,1,0,0,0,0,0
Emiliano,43,1,0.318,0,1,0,0,0,1,0,0,0,0,0
Mo,55,1,0.529,0,1,0,0,0,1,0,0,0,0,0
Ram,25,1,0.358,0,1,1,1,1,1,0,0,0,0,0
Tonya,35,0,0.675,1,0,0,0,0,1,0,0,0,0,0
Kiara,57,0,0.416,1,0,0,0,0,1,0,0,0,0,0
Suresh,44,1,0.258,0,0,1,0,1,1,0,0,0,0,0
Everardo,21,1,0.233,1,0,0,0,0,1,0,0,0,0,0
Caitlin,31,0,0.68,0,0,1,0,1,1,0,0,0,0,0
Marcela,29,0,0.633,0,0,1,1,1,1,0,0,0,0,0
Tess,24,0,0.148,1,0,1,0,1,1,0,0,0,0,0
Alissa,20,0,0.244,1,0,1,0,0,1,0,0,0,0,0
Artemio,28,1,0.115,1,1,0,1,1,1,0,0,0,0,0
Jamie,26,1,0.888,0,0,0,1,0,1,0,0,0,0,0
Tyson,22,1,0.308,1,1,0,1,0,1,0,0,0,0,0
Marcus,25,1,0.815,1,0,0,1,0,1,0,0,0,0,0
Wilson,45,1,0.691,0,0,1,1,0,1,0,0,0,0,0
Mikayla,64,0,0.157,0,1,1,0,0,1,0,0,0,0,0
Al,25,1,0.752,0,1,1,0,1,1,0,0,0,0,0
Reyes,41,1,0.453,0,0,0,1,1,1,0,0,0,0,0
Lionel,33,1,0.256,0,1,0,1,0,1,0,0,0,0,0
Lourdes,51,0,0.805,1,0,1,1,1,1,0,0,0,0,0
Paty,36,0,0.502,1,1,0,0,1,1,0,0,0,0,0
Bonnie,29,0,0.782,1,1,1,0,1,1,0,0,0,0,0
Ash,60,1,0.409,1,1,0,1,1,1,0,0,0,0,0
Isabel,26,0,0.92,1,1,1,0,1,1,0,0,0,0,0
Jade,55,0,0.616,0,0,0,1,1,1,0,0,0,0,0
Marsha,28,0,0.537,0,1,1,0,1,1,0,0,0,0,0
Everett,58,1,0.037,0,1,0,1,1,1,0,0,0,0,0
Mirna,57,0,0.57,0,0,1,0,0,1,0,0,0,0,0
Abbey,28,0,0.101,0,1,0,0,0,1,0,0,0,0,0
Charmaine,52,0,0.103,0,0,0,0,1,1,0,0,0,0,0
Brayan,55,1,0.56,0,0,1,0,0,1,0,0,0,0,0
Baltazar,22,1,0.061,1,1,0,1,0,1,0,0,0,0,0
Rigo,46,1,0.59,0,1,0,0,0,1,0,0,0,0,0
Sadie,33,0,0.197,0,1,0,0,0,1,0,0,0,0,0
Lane,41,1,0.234,1,1,0,1,1,1,0,0,0,0,0
Patrice,53,1,0.401,1,0,0,0,0,1,0,0,0,0,0
Asha,65,0,0.184,1,0,1,1,0,1,0,0,0,0,0
Jb,37,1,0.022,0,1,0,0,0,1,0,0,0,0,0
Edgardo,23,1,0.421,0,0,1,1,0,1,0,0,0,0,0
Lovely,23,0,0.164,1,1,1,0,0,1,0,0,0,0,0
Joana,64,0,0.104,0,1,1,1,1,1,0,0,0,0,0
Deborah,38,0,0.891,0,1,1,0,0,1,0,0,0,0,0
Armando,21,1,0.893,0,0,1,1,0,1,0,0,0,0,0
Tasha,29,0,0.572,1,0,1,0,1,1,0,0,0,0,0
Anastasia,21,0,0.375,0,1,0,0,0,1,0,0,0,0,0
Vera,27,0,0.454,0,1,0,1,1,1,0,0,0,0,0
Belen,59,0,0.181,0,1,0,1,0,1,0,0,0,0,0
Lorraine,64,0,0.593,1,1,0,0,0,1,0,0,0,0,0
Gerry,30,1,0.443,1,1,0,0,0,1,0,0,0,0,0
Jim,44,1,0.944,1,1,1,1,1,1,0,0,0,0,0
Grace,22,0,0.89,0,0,1,1,0,1,0,0,0,0,0
Dave,28,1,0.9,0,1,1,0,1,1,0,0,0,0,0
Lester,28,1,0.444,0,1,0,0,0,1,0,0,0,0,0
Dwayne,33,1,0.611,1,1,0,0,1,1,0,0,0,0,0
Nayeli,44,0,0.296,1,0,1,0,0,1,0,0,0,0,0
Octavio,21,1,0.602,1,0,1,0,1,1,0,0,0,0,0
Pablo,54,1,0.874,0,1,1,1,0,1,0,0,0,0,0
Maureen,36,0,0.703,0,0,0,0,0,1,0,0,0,0,0
Rhonda,43,0,0.745,0,0,0,0,0,1,0,0,0,0,0
Ezequiel,20,1,0.501,1,0,1,1,0,1,0,0,0,0,0
Alina,25,0,0.486,0,1,0,1,1,1,0,0,0,0,0
Elba,27,0,0.205,0,0,1,0,1,1,0,0,0,0,0
Bernardo,54,1,0.586,0,0,0,1,0,1,0,0,0,0,0
Yuri,49,1,0.429,0,1,0,0,0,1,0,0,0,0,0
Ruben,44,1,0.883,1,1,0,1,1,1,0,0,0,0,0
Gabi,61,0,0.118,0,1,0,0,0,1,0,0,0,0,0
Kristina,60,0,0.721,0,1,1,1,0,1,0,0,0,0,0
Gonzalez,26,1,0.047,0,1,1,0,1,1,0,0,0,0,0
Abel,60,1,0.769,1,0,0,0,1,1,0,0,0,0,0
Steve,36,1,0.964,0,1,1,0,1,1,0,0,0,0,0
Arely,58,0,0.233,0,0,0,0,0,1,0,0,0,0,0
Curtis,56,1,0.721,0,0,1,1,1,1,0,0,0,0,0
Russell,27,1,0.694,0,0,0,1,0,1,0,0,0,0,0
Abraham,35,1,0.755,1,1,1,0,1,1,0,0,0,0,0
Rohit,36,1,0.263,1,1,0,1,1,1,0,0,0,0,0
Cheri,51,0,0.279,0,0,0,1,0,1,0,0,0,0,0
Nolan,36,1,0.316,0,0,0,1,1,1,0,0,0,0,0
Tom,60,1,0.94,1,0,1,1,0,1,0,0,0,0,0
Katelyn,37,0,0.5,1,1,1,1,0,1,0,0,0,0,0
Socorro,44,0,0.451,0,1,1,0,0,1,0,0,0,0,0
Ivette,48,0,0.403,1,1,1,0,0,1,0,0,0,0,0
Toño,18,1,0.151,0,1,0,0,0,1,0,0,0,0,0
Mandy,22,0,0.664,0,1,0,0,1,1,0,0,0,0,0
Agnes,30,0,0.239,0,0,0,1,1,1,0,0,0,0,0
Jimmie,37,1,0.19,1,0,1,0,1,1,0,0,0,0,0
Griselda,24,0,0.567,0,1,0,0,1,1,0,0,0,0,0
Andrés,34,1,0.236,1,0,0,0,0,1,0,0,0,0,0
César,25,1,0.062,1,1,1,1,1,1,0,0,0,0,0
Hunter,32,1,0.73,0,0,0,0,0,1,0,0,0,0,0
Jj,27,1,0.61,0,0,1,1,0,1,0,0,0,0,0
Byron,47,1,0.641,0,1,1,0,0,1,0,0,0,0,0
Chantal,60,0,0.073,1,1,0,1,1,1,0,0,0,0,0
Florence,36,0,0.345,0,0,1,0,1,1,0,0,0,0,0
Yaneth,42,0,0.201,1,0,1,1,0,1,0,0,0,0,0
Earl,58,1,0.566,0,0,0,0,1,1,0,0,0,0,0
Mark,40,1,0.986,0,0,1,1,0,1,0,0,0,0,0
Stan,53,1,0.553,1,0,1,0,0,1,0,0,0,0,0
Hernandez,43,1,0.349,1,1,1,0,0,1,0,0,0,0,0
Reed,34,1,0.081,1,1,0,1,1,1,0,0,0,0,0
Serena,42,0,0.339,1,1,0,1,1,1,0,0,0,0,0
Angelina,22,0,0.652,1,1,0,0,1,1,0,0,0,0,0
Diana,33,0,0.974,0,1,1,0,1,1,0,0,0,0,0
Nikhil,41,1,0.186,0,0,0,1,0,1,0,0,0,0,0
Teo,23,1,0.029,1,1,1,0,0,1,0,0,0,0,0
Clifton,57,1,0.102,0,0,0,0,0,1,0,0,0,0,0
Demetrius,53,1,0.352,0,1,1,0,0,1,0,0,0,0,0
Meagan,18,0,0.334,0,0,0,0,1,1,0,0,0,0,0
Gail,56,0,0.728,1,1,1,0,1,1,0,0,0,0,0
Winston,38,1,0.376,1,1,1,0,1,1,0,0,0,0,0
Berta,58,0,0.16,0,1,1,1,0,1,0,0,0,0,0
Wayne,45,1,0.792,1,1,0,1,1,1,0,0,0,0,0
Noelia,45,0,0.124,1,1,1,1,1,1,0,0,0,0,0
Pascual,24,1,0.274,1,0,0,0,1,1,0,0,0,0,0
Wilfredo,62,1,0.567,0,0,0,0,1,1,0,0,0,0,0
Saul,34,1,0.778,0,1,0,1,0,1,0,0,0,0,0
Penny,37,0,0.582,0,1,1,1,0,1,0,0,0,0,0
Johnnie,39,1,0.324,0,1,1,0,0,1,0,0,0,0,0
Jonathon,24,1,0.298,0,1,0,0,1,1,0,0,0,0,0
Giovanna,53,0,0.091,1,1,1,0,1,1,0,0,0,0,0
Justice,61,1,0.145,1,1,1,1,1,1,0,0,0,0,0
America,43,0,0.249,0,1,0,1,1,1,0,0,0,0,0
Zachary,43,1,0.746,0,1,1,1,1,1,0,0,0,0,0
Brian,50,1,0.985,0,1,0,1,1,1,0,0,0,0,0
Nena,55,0,0.492,1,0,1,1,1,1,0,0,0,0,0
Dina,28,0,0.649,0,0,1,1,0,1,0,0,0,0,0
Eve,24,0,0.363,1,1,1,1,1,1,0,0,0,0,0
Amanda,59,0,0.984,1,0,1,1,1,1,0,0,0,0,0
Derrick,51,1,0.748,0,1,1,0,0,1,0,0,0,0,0
Arun,41,1,0.257,0,0,1,0,1,1,0,0,0,0,0
Helen,62,0,0.828,1,0,0,0,1,1,0,0,0,0,0
Adolfo,61,1,0.661,0,1,0,1,1,1,0,0,0,0,0
Lizette,60,0,0.027,0,1,0,1,1,1,0,0,0,0,0
Rosy,38,0,0.679,0,0,1,0,0,1,0,0,0,0,0
Erick,47,1,0.827,1,0,0,1,0,1,0,0,0,0,0
David,22,1,0.999,0,1,0,1,1,1,0,0,0,0,0
Sharon,41,0,0.952,1,1,0,0,1,1,0,0,0,0,0
Genevieve,32,0,0.144,1,1,0,1,0,1,0,0,0,0,0
Jermaine,43,1,0.525,1,0,1,1,0,1,0,0,0,0,0
Kareem,43,1,0.23,0,0,1,1,0,1,0,0,0,0,0
Tj,50,1,0.634,1,0,0,0,1,1,0,0,0,0,0
Lilly,29,0,0.532,0,1,0,0,0,1,0,0,0,0,0
Heather,20,0,0.957,0,0,0,0,1,1,0,0,0,0,0
Geoffrey,45,1,0.27,0,1,1,0,1,1,0,0,0,0,0
Maurice,46,1,0.65,0,0,1,1,1,1,0,0,0,0,0
Ariel,29,1,0.762,1,1,0,0,0,1,0,0,0,0,0
Walter,31,1,0.825,0,0,0,0,1,1,0,0,0,0,0
Lynda,31,0,0.461,0,1,0,0,1,1,0,0,0,0,0
Ernie,22,1,0.446,1,1,0,1,0,1,0,0,0,0,0
Rene,24,1,0.837,1,1,1,1,1,1,0,0,0,0,0
Julieta,30,0,0.145,1,0,1,1,1,1,0,0,0,0,0
Manish,42,1,0.123,1,0,1,0,1,1,0,0,0,0,0
Darwin,46,1,0.487,1,0,0,0,1,1,0,0,0,0,0
Alain,43,1,0.295,0,1,1,1,1,1,0,0,0,0,0
Missy,58,0,0.503,0,1,1,0,1,1,0,0,0,0,0
Leonard,61,1,0.591,0,0,1,0,0,1,0,0,0,0,0
Carole,29,0,0.463,0,0,0,0,0,1,0,0,0,0,0
Sarah,58,0,0.994,0,0,1,1,0,1,0,0,0,0,0
Sky,39,1,0.252,1,0,0,1,1,1,0,0,0,0,0
Maximo,46,1,0.116,1,0,0,0,1,1,0,0,0,0,0
Aida,32,0,0.618,1,1,0,0,0,1,0,0,0,0,0
Shirley,50,0,0.825,1,0,0,0,0,1,0,0,0,0,0
Mimi,44,0,0.635,0,0,1,1,1,1,0,0,0,0,0
Sierra,58,0,0.588,1,1,0,1,1,1,0,0,0,0,0
Kaitlin,63,0,0.343,1,1,1,0,1,1,0,0,0,0,0
Philip,26,1,0.742,1,1,0,0,1,1,0,0,0,0,0
Shanna,18,0,0.131,1,0,1,0,1,1,0,0,0,0,0
Ada,28,0,0.531,0,0,0,1,1,1,0,0,0,0,0
Ami,62,0,0.008,0,0,0,0,0,1,0,1,0,0,0
Eli,59,0,0.773,1,0,1,0,0,1,0,0,0,0,0
Ron,65,1,0.859,0,0,0,0,0,1,0,0,0,0,0
Selene,39,0,0.054,0,0,0,0,1,1,0,0,0,0,0
Ally,51,0,0.478,1,0,0,1,1,1,0,0,0,0,0
Hussein,57,1,0.253,0,0,0,0,1,1,0,0,0,0,0
Oleg,30,1,0.02,0,1,1,1,0,1,0,0,0,0,0
Matias,35,1,0.166,1,0,0,0,1,1,0,0,0,0,0
Emily,21,0,0.981,0,0,0,0,0,1,0,0,0,0,0
Raul,56,1,0.905,0,0,0,0,1,1,0,0,0,0,0
Dominick,46,1,0.273,0,0,0,0,0,1,0,0,0,0,0
Mai,64,0,0.049,0,0,0,0,1,1,0,0,0,0,0
Lydia,52,0,0.723,0,1,0,1,1,1,0,0,0,0,0
Trent,37,1,0.502,0,0,1,0,0,1,0,0,0,0,0
Yanira,26,0,0.187,1,1,1,1,1,1,0,0,0,0,0
Gustavo,58,1,0.849,1,1,0,0,0,1,0,0,0,0,0
Jude,51,1,0.171,0,0,1,0,0,1,0,0,0,0,0
Mia,64,0,0.76,0,0,1,1,0,1,0,0,0,0,0
Rocio,56,0,0.766,1,1,0,0,0,1,0,0,0,0,0
Dwight,44,1,0.451,0,0,1,1,0,1,0,0,0,0,0
Mabel,21,0,0.292,1,1,1,1,0,1,0,0,0,0,0
Norman,53,1,0.574,0,1,1,1,0,1,0,0,0,0,0
Alfonso,28,1,0.763,0,1,0,0,1,1,0,0,0,0,0
Consuelo,32,0,0.496,0,1,1,1,1,1,0,0,0,0,0
Estela,26,0,0.683,0,0,0,1,1,1,0,0,0,0,0
Iliana,20,0,0.224,0,0,0,0,1,1,0,0,0,0,0
Derek,19,1,0.818,0,1,0,0,0,1,0,0,0,0,0
Ashley,27,0,0.99,1,1,0,1,1,1,0,0,0,0,0
Terri,49,0,0.749,0,1,0,0,1,1,0,0,0,0,0
Lizzie,37,0,0.19,1,0,1,1,0,1,0,0,0,0,0
Paula,51,0,0.903,1,0,1,1,0,1,0,0,0,0,0
Samir,33,1,0.4,1,1,0,1,1,1,0,0,0,0,0
Gretchen,20,0,0.329,1,1,0,1,1,1,0,0,0,0,0
Micheal,46,1,0.506,1,1,1,1,1,1,0,0,0,0,0
Colin,60,1,0.681,1,0,0,0,1,1,0,0,0,0,0
Fransisco,23,1,0.028,1,1,0,1,1,1,0,0,0,0,0
Joe,34,1,0.981,1,1,0,0,1,1,0,0,0,0,0
Bubba,30,1,0.001,0,1,0,0,1,1,0,0,0,0,0
Corinne,53,0,0.159,1,0,1,1,1,1,0,0,0,0,0
Candace,40,0,0.514,0,0,0,1,1,1,0,0,0,0,0
Marianne,41,0,0.423,0,0,0,0,1,1,0,0,0,0,0
Xavier,47,1,0.71,0,1,0,0,1,1,0,0,0,0,0
Angela,22,0,0.975,1,1,0,0,0,1,0,0,0,0,0
Joseph,62,1,0.968,0,0,0,1,0,1,0,0,0,0,0
Amy,25,0,0.979,1,1,0,1,1,1,0,0,0,0,0
Selena,21,0,0.475,1,0,1,0,0,1,0,0,0,0,0
Larissa,57,0,0.257,1,0,0,1,1,1,0,0,0,0,0
Bj,49,1,0.29,1,0,0,0,1,1,0,0,0,0,0
Marla,24,0,0.299,1,0,1,1,0,1,0,0,0,0,0
Douglas,29,1,0.771,0,1,1,0,1,1,0,0,0,0,0
Freddie,27,1,0.387,0,1,1,0,0,1,0,0,0,0,0
Priyanka,56,0,0.114,1,1,0,0,1,1,0,0,0,0,0
Jun,23,1,0.098,0,1,0,0,0,1,0,0,0,0,0
Luisa,29,0,0.7,1,1,1,1,0,1,0,0,0,0,0
Savannah,30,0,0.621,0,0,1,1,0,1,0,0,0,0,0
Lamar,64,0,0.231,1,1,1,1,0,1,0,0,0,0,0
Valerie,36,0,0.868,0,0,0,1,1,1,0,0,0,0,0
Rajesh,53,1,0.369,1,1,1,0,1,1,0,0,0,0,0
Perla,33,0,0.6,0,1,0,0,0,1,0,0,0,0,0
Jayson,24,1,0.296,1,1,1,0,0,1,0,0,0,0,0
Layla,57,0,0.24,0,0,0,1,1,1,0,0,0,0,0
Kathryn,60,0,0.693,0,0,0,0,1,1,0,0,0,0,0
Nicki,29,0,0.11,1,0,0,1,1,1,0,0,0,0,0
Nelson,21,1,0.812,0,1,0,0,1,1,0,0,0,0,0
Felix,35,1,0.805,1,1,0,0,0,1,0,0,0,0,0
Rebecca,63,0,0.944,0,1,1,0,0,1,0,0,0,0,0
Timmy,27,1,0.335,1,1,1,0,0,1,0,0,0,0,0
Andres,20,1,0.88,0,1,0,0,0,1,0,0,0,0,0
Chuy,32,1,0.575,0,0,1,0,1,1,0,0,0,0,0
Viviana,31,0,0.481,0,1,0,1,1,1,0,0,0,0,0
José Luis,49,1,0.06,0,1,0,0,0,1,0,0,0,0,0
Tori,57,0,0.591,0,0,0,0,1,1,0,0,0,0,0
Erika,63,0,0.925,0,0,0,1,1,1,0,0,0,0,0
Jessy,24,0,0.346,0,0,1,0,0,1,0,0,0,0,0
Ronaldo,41,1,0.281,0,0,1,1,1,1,0,0,0,0,0
Aisha,40,0,0.384,1,0,1,0,0,1,0,0,0,0,0
Laurel,33,0,0.214,0,0,0,1,1,1,0,0,0,0,0
Frederick,51,1,0.479,1,1,1,1,1,1,0,0,0,0,0
Alejandro,61,1,0.933,1,1,0,1,0,1,0,0,0,0,0
Ana,61,0,0.993,0,0,0,1,0,1,0,0,0,0,0
Johnny,25,1,0.877,1,0,1,0,0,1,0,0,0,0,0
Kenny,27,1,0.789,0,1,0,0,1,1,0,0,0,0,0
Karen,28,0,0.988,0,0,0,0,1,1,0,0,0,0,0
Lauren,60,0,0.961,0,0,0,0,1,1,0,0,0,0,0
Darin,62,1,0.218,1,0,1,0,1,1,0,0,0,0,0
Anahi,60,0,0.204,0,1,1,0,1,1,0,0,0,0,0
Rachelle,18,0,0.301,1,0,1,0,0,1,0,0,0,0,0
Kristen,33,0,0.847,0,0,1,1,0,1,0,0,0,0,0
Deepak,20,1,0.207,1,0,0,0,0,1,0,0,0,0,0
Zack,27,1,0.69,0,1,0,0,0,1,0,0,0,0,0
Erik,63,1,0.823,1,1,1,1,1,1,0,0,0,0,0
Amado,25,1,0.18,1,1,0,1,1,1,0,0,0,0,0
Debbie,54,0,0.943,0,1,1,1,1,1,0,0,0,0,0
Chance,33,1,0.36,1,1,1,0,1,1,0,0,0,0,0
Bri,29,0,0.336,0,0,1,1,0,1,0,0,0,0,0
Aditya,26,1,0.161,0,0,0,1,1,1,0,0,0,0,0
Becky,65,0,0.854,0,0,1,0,0,1,0,0,0,0,0
Richie,31,1,0.474,0,0,0,1,0,1,0,0,0,0,0
Victoria,23,0,0.949,1,1,1,1,1,1,0,0,0,0,0
Rosario,21,0,0.732,1,1,1,0,0,1,0,0,0,0,0
Suzy,42,0,0.232,1,1,1,0,0,1,0,0,0,0,0
Daphne,45,0,0.23,0,0,0,0,1,1,0,0,0,0,0
Suzie,25,0,0.093,1,0,1,1,0,1,0,0,0,0,0
Chava,39,1,0.093,0,1,0,1,0,1,0,0,0,0,0
Ursula,32,0,0.043,1,0,0,1,1,1,0,0,0,0,0
Courtney,51,0,0.894,0,0,1,1,1,1,0,0,0,0,0
Renato,44,1,0.227,1,0,1,1,0,1,0,0,0,0,0
Delores,48,0,0.079,0,0,0,0,0,1,0,0,0,0,0
Magaly,54,0,0.31,0,1,1,1,1,1,0,0,0,0,0
Ramona,36,0,0.584,1,0,1,0,0,1,0,0,0,0,0
Rex,29,1,0.282,0,0,0,0,0,1,0,0,0,0,0
Dewayne,51,1,0.138,1,0,1,1,0,1,0,0,0,0,0
Stella,23,0,0.557,1,1,1,0,0,1,0,0,0,0,0
Manny,22,1,0.737,1,0,0,0,0,1,0,0,0,0,0
Dakota,47,1,0.6,0,0,1,0,0,1,0,0,0,0,0
Rashad,40,1,0.01,0,1,0,0,1,1,0,0,0,0,0
Memo,19,1,0.16,1,0,0,0,1,1,0,0,0,0,0
Jess,61,0,0.715,1,1,1,0,0,1,0,0,0,0,0
Ronald,54,1,0.83,0,0,1,0,1,1,0,0,0,0,0
Jeff,51,1,0.961,0,0,0,0,0,1,0,0,0,0,0
Clint,20,1,0.494,1,0,0,1,0,1,0,0,0,0,0
Austin,54,1,0.882,1,0,1,1,0,1,0,0,0,0,0
Dianna,38,0,0.328,1,1,0,1,1,1,0,0,0,0,0
Debby,42,0,0.111,0,0,1,0,0,1,0,0,0,0,0
Juan Pablo,64,1,0.094,1,0,0,1,1,1,0,0,0,0,0
Alexander,55,1,0.887,0,0,1,0,1,1,0,0,0,0,0
Devon,65,1,0.66,1,0,1,1,1,1,0,0,0,0,0
Cody,21,1,0.84,1,1,1,1,1,1,0,0,0,0,0
Ian,61,1,0.816,1,0,0,1,0,1,0,0,0,0,0
Altagracia,48,0,0.084,0,1,1,0,1,1,0,0,0,0,0
Diamond,44,0,0.476,0,1,0,0,0,1,0,0,0,0,0
Franklin,24,1,0.657,0,1,1,1,1,1,0,0,0,0,0
Isaias,45,1,0.548,0,0,1,1,0,1,0,0,0,0,0
Aurelio,64,1,0.456,1,1,1,1,1,1,0,0,0,0,0
Keith,35,1,0.881,1,0,1,1,1,1,0,0,0,0,0
Gabe,44,1,0.626,0,0,1,1,0,1,0,0,0,0,0
Juan Jose,55,1,0.191,0,0,1,0,0,1,0,0,0,0,0
Erica,62,0,0.912,1,1,1,0,0,1,0,0,0,0,0
Marilyn,61,0,0.808,0,0,1,1,1,1,0,0,0,0,0
Leigh,57,0,0.358,0,1,0,1,0,1,0,0,0,0,0
Irving,45,1,0.175,1,1,1,1,1,1,0,0,0,0,0
Jesse,21,1,0.896,1,0,1,1,1,1,0,0,0,0,0
Lu,43,0,0.046,0,1,0,0,1,1,0,0,0,0,0
Vero,41,0,0.456,0,0,0,1,0,1,0,0,0,0,0
Estefania,31,0,0.001,1,0,0,1,1,1,0,0,0,0,0
Maritza,18,0,0.779,1,0,1,0,0,1,0,0,0,0,0
Xiomara,47,0,0.465,0,0,0,1,1,1,0,0,0,0,0
Liz,52,0,0.917,1,1,0,1,0,1,0,0,0,0,0
Ever,61,1,0.466,1,1,1,0,0,1,0,0,0,0,0
Dion,49,1,0.118,1,0,0,0,1,1,0,0,0,0,0
Jennifer,57,0,0.998,1,1,0,1,1,1,0,0,0,0,0
Heidi,46,0,0.783,1,0,0,0,0,1,0,0,0,0,0
Silvestre,60,1,0.007,0,1,0,1,0,1,0,0,0,0,0
Willie,45,1,0.734,1,0,0,0,0,1,0,0,0,0,0
Paco,21,1,0.519,0,0,0,0,0,1,0,0,0,0,0
Eugene,36,1,0.648,1,1,1,1,1,1,0,0,0,0,0
Adela,36,0,0.524,1,0,1,0,1,1,0,0,0,0,0
Maryann,55,0,0.374,0,1,0,0,1,1,0,0,0,0,0
Chase,18,1,0.698,0,1,0,1,1,1,0,0,0,0,0
Jr,59,1,0.327,0,1,1,0,0,1,0,0,0,0,0
Peter,34,1,0.93,0,1,0,1,0,1,0,0,0,0,0
Benny,30,1,0.589,1,1,0,0,0,1,0,0,0,0,0
Christie,28,0,0.447,1,1,0,0,0,1,0,0,0,0,0
Hernan,58,1,0.464,0,0,1,1,1,1,0,0,0,0,0
Chloe,21,0,0.639,0,1,1,1,1,1,0,0,0,0,0
Branden,42,1,0.131,0,0,0,1,1,1,0,0,0,0,0
Alan,54,1,0.87,1,1,0,0,1,1,0,0,0,0,0
Javi,40,1,0.365,0,0,1,1,0,1,0,0,0,0,0
Jorge Luis,50,1,0.141,0,1,0,0,1,1,0,0,0,0,0
Chino,26,1,0.303,0,1,0,1,0,1,0,0,0,0,0
Juana,21,0,0.833,1,1,1,0,0,1,0,0,0,0,0
Jasmine,51,0,0.901,1,0,0,1,0,1,0,0,0,0,0
Paul,25,1,0.975,1,1,0,0,0,1,0,0,0,0,0
Tiara,62,0,0.063,1,1,1,1,0,1,0,0,0,0,0
Cristy,32,0,0.182,1,0,1,1,1,1,0,0,0,0,0
Anna,36,0,0.97,1,1,0,0,1,1,0,0,0,0,0
Roderick,18,1,0.28,0,1,1,1,0,1,0,0,0,0,0
Joni,41,1,0.262,1,0,0,0,0,1,0,0,0,0,0
Blanca,22,0,0.91,1,1,0,1,1,1,0,0,0,0,0
